url,page_family,title,h1,meta_description,status,primary_keyword,secondary_keywords,schema_types,faq_present,breadcrumb_present,rfq_cta_present,internal_link_notes,image_status,design_score,seo_score,aeo_score,eeat_score,conversion_score,priority,recommended_action,notes
https://rubinoxmetal.com/export/singapore.html,Export pages,Industrial Metal Exporter from India for Singapore RFQs | Rubinox,Industrial Metal Exporter from India for Singapore Enquiries,"Rubinox supports Singapore export RFQs from India for stainless steel, duplex steel, nickel alloys, carbon steel and non-ferrous metals with packing and documentation review where applicable.",improved in Batch 6,Industrial Metal Exporter from India for Singapore Enquiries,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Batch 6A export page performance; defer additional country expansion until query evidence supports it,"Batch 6 improved this existing export page with exporter-from-India wording, RFQ sections, packing/documentation guidance and related links; no destination-country local presence, inventory, price or fixed timing claim."
https://rubinoxmetal.com/export/malaysia.html,Export pages,Industrial Metal Exporter from India for Malaysia RFQs | Rubinox,Industrial Metal Exporter from India for Malaysia Enquiries,"Rubinox supports Malaysia export RFQs from India for stainless steel, duplex steel, nickel alloys, carbon steel and non-ferrous metals with packing and documentation review where applicable.",improved in Batch 6,Industrial Metal Exporter from India for Malaysia Enquiries,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Batch 6A export page performance; defer additional country expansion until query evidence supports it,"Batch 6 improved this existing export page with exporter-from-India wording, RFQ sections, packing/documentation guidance and related links; no destination-country local presence, inventory, price or fixed timing claim."
https://rubinoxmetal.com/export/thailand.html,Export pages,Exporter from India for Thailand RFQs | Rubinox,Industrial Metal Exporter from India for Thailand Enquiries,"Rubinox supports Thailand export RFQs from India for stainless steel, duplex steel, nickel alloys, carbon steel and non-ferrous metals with packing and documentation review where applicable.",improved in Batch 6B,Industrial Metal Exporter from India for Thailand Enquiries,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Batch 6B location/export page performance; defer new location/export pages until query evidence supports differentiated content.,"Batch 6B improved this existing export page with exporter-from-India wording, export RFQ sections, safe role FAQ, documentation checklist and related links; no destination-country local presence, inventory, price or fixed timing claim."
https://rubinoxmetal.com/export/vietnam.html,Export pages,Exporter from India for Vietnam RFQs | Rubinox,Industrial Metal Exporter from India for Vietnam Enquiries,"Rubinox supports Vietnam export RFQs from India for stainless steel, duplex steel, nickel alloys, carbon steel and non-ferrous metals with packing and documentation review where applicable.",improved in Batch 6B,Industrial Metal Exporter from India for Vietnam Enquiries,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Batch 6B location/export page performance; defer new location/export pages until query evidence supports differentiated content.,"Batch 6B improved this existing export page with exporter-from-India wording, export RFQ sections, safe role FAQ, documentation checklist and related links; no destination-country local presence, inventory, price or fixed timing claim."
https://rubinoxmetal.com/export/usa.html,Export pages,Exporter from India for USA RFQs | Rubinox,Industrial Metal Exporter from India for USA Enquiries,"Rubinox supports USA export RFQs from India for stainless steel, duplex steel, nickel alloys, carbon steel and non-ferrous metals with packing and documentation review where applicable.",improved in Batch 6B,Industrial Metal Exporter from India for USA Enquiries,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Batch 6B location/export page performance; defer new location/export pages until query evidence supports differentiated content.,"Batch 6B improved this existing export page with exporter-from-India wording, export RFQ sections, safe role FAQ, documentation checklist and related links; no destination-country local presence, inventory, price or fixed timing claim."
https://rubinoxmetal.com/export/uk.html,Export pages,Industrial Metal Exporter from India for UK RFQs | Rubinox,Industrial Metal Exporter from India for UK Enquiries,"Rubinox supports UK export RFQs from India for stainless steel, duplex steel, nickel alloys, carbon steel and non-ferrous metals with packing and documentation review where applicable.",improved in Batch 6,Industrial Metal Exporter from India for UK Enquiries,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Batch 6A export page performance; defer additional country expansion until query evidence supports it,"Batch 6 improved this existing export page with exporter-from-India wording, RFQ sections, packing/documentation guidance and related links; no destination-country local presence, inventory, price or fixed timing claim."
https://rubinoxmetal.com/export/germany.html,Export pages,Industrial Metal Exporter from India for Germany RFQs | Rubinox,Industrial Metal Exporter from India for Germany Enquiries,"Rubinox supports Germany export RFQs from India for stainless steel, duplex steel, nickel alloys, carbon steel and non-ferrous metals with packing and documentation review where applicable.",improved in Batch 6,Industrial Metal Exporter from India for Germany Enquiries,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Batch 6A export page performance; defer additional country expansion until query evidence supports it,"Batch 6 improved this existing export page with exporter-from-India wording, RFQ sections, packing/documentation guidance and related links; no destination-country local presence, inventory, price or fixed timing claim."
https://rubinoxmetal.com/export/netherlands.html,Export pages,Exporter from India for Netherlands RFQs | Rubinox,Industrial Metal Exporter from India for Netherlands Enquiries,"Rubinox supports Netherlands export RFQs from India for stainless steel, duplex steel, nickel alloys, carbon steel and non-ferrous metals with packing and documentation review where applicable.",improved in Batch 6B,Industrial Metal Exporter from India for Netherlands Enquiries,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Batch 6B location/export page performance; defer new location/export pages until query evidence supports differentiated content.,"Batch 6B improved this existing export page with exporter-from-India wording, export RFQ sections, safe role FAQ, documentation checklist and related links; no destination-country local presence, inventory, price or fixed timing claim."
https://rubinoxmetal.com/export/australia.html,Export pages,Industrial Metal Exporter from India for Australia RFQs | Rubinox,Industrial Metal Exporter from India for Australia Enquiries,"Rubinox supports Australia export RFQs from India for stainless steel, duplex steel, nickel alloys, carbon steel and non-ferrous metals with packing and documentation review where applicable.",improved in Batch 6,Industrial Metal Exporter from India for Australia Enquiries,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Batch 6A export page performance; defer additional country expansion until query evidence supports it,"Batch 6 improved this existing export page with exporter-from-India wording, RFQ sections, packing/documentation guidance and related links; no destination-country local presence, inventory, price or fixed timing claim."
https://rubinoxmetal.com/materials/high-speed-steel.html,Material family pages,"High Speed Steel Supplier in India | HSS M2, M35, M42",High Speed Steel Supplier in India,"High speed steel supplier for HSS M2, M35, M42 and T1 bars, flats, plates and tool steel blanks with RFQ and documentation support.",Batch 9 polished,High Speed Steel Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Batch 9 polished,"Batch 9 added material family RFQ pathways, grade/spec/product/resource links and documentation routing; SEO URL, canonical, H1, title/meta, schema meaning and sitemap URL preserved."
https://rubinoxmetal.com/materials/stainless-steel-channels-supplier-india.html,Product form pages,Stainless Steel Channels Supplier in India | SS Channels,Stainless Steel Channels Supplier in India,"Stainless steel channels supplier for SS 304, 316 and 316L C channels and U channels with RFQ, MTC and project supply support.",needs detailed scoring,Stainless Steel Channels Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Polish form hierarchy after grade/spec pilot,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
